bbrefID,mlbamID,name,team,pos,headshot_url,is_active
netoza01,687263,Zach Neto,Los Angeles Angels,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687263/headshot/67/current",True
callal02,669743,Alex Call,Los Angeles Dodgers,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669743/headshot/67/current",True
freelal01,690976,Alex Freeland,Los Angeles Dodgers,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690976/headshot/67/current",True
vesiaal01,681911,Alex Vesia,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681911/headshot/67/current",True
pagesan01,681624,Andy Pages,Los Angeles Dodgers,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681624/headshot/67/current",True
bandaan01,607455,Anthony Banda,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/607455/headshot/67/current",True
caspabe01,676508,Ben Casparius,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676508/headshot/67/current",True
snellbl01,605483,Blake Snell,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/605483/headshot/67/current",True
treinbl01,595014,Blake Treinen,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/595014/headshot/67/current",True
millebo06,676272,Bobby Miller,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676272/headshot/67/current",True
stewabr01,592779,Brock Stewart,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/592779/headshot/67/current",True
gratebr01,660813,Brusdar Graterol,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660813/headshot/67/current",True
rushida01,687221,Dalton Rushing,Los Angeles Dodgers,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687221/headshot/67/current",True
henried01,683618,Edgardo Henriquez,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/683618/headshot/67/current",True
diazed04,621242,Edwin Díaz,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621242/headshot/67/current",True
sheehem01,686218,Emmet Sheehan,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686218/headshot/67/current",True
ruizes01,665923,Esteury Ruiz,Los Angeles Dodgers,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665923/headshot/67/current",True
freemfr01,518692,Freddie Freeman,Los Angeles Dodgers,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/518692/headshot/67/current",True
stonega01,694813,Gavin Stone,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694813/headshot/67/current",True
kimhy02,808975,Hyeseong Kim,Los Angeles Dodgers,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/808975/headshot/67/current",True
dreyeja01,676263,Jack Dreyer,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676263/headshot/67/current",True
wroblju01,680736,Justin Wrobleski,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680736/headshot/67/current",True
hurtky01,669165,Kyle Hurt,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669165/headshot/67/current",True
knackla01,689017,Landon Knack,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689017/headshot/67/current",True
muncyma01,571970,Max Muncy,Los Angeles Dodgers,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/571970/headshot/67/current",True
sianimi01,672279,Michael Siani,Los Angeles Dodgers,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672279/headshot/67/current",True
rojasmi02,500743,Miguel Rojas,Los Angeles Dodgers,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/500743/headshot/67/current",True
bettsmo01,605141,Mookie Betts,Los Angeles Dodgers,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/605141/headshot/67/current",True
gervapa01,801434,Paul Gervase,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/801434/headshot/67/current",True
ryanri01,689981,River Ryan,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689981/headshot/67/current",True
sasakro01,808963,Roki Sasaki,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/808963/headshot/67/current",True
,691947,Ronan Kopp,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691947/headshot/67/current",True
,669899,Ryan Ward,Los Angeles Dodgers,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669899/headshot/67/current",True
ohtansh01,660271,Shohei Ohtani,Los Angeles Dodgers,TWP,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660271/headshot/67/current",True
scottta01,656945,Tanner Scott,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656945/headshot/67/current",True
hernate01,606192,Teoscar Hernández,Los Angeles Dodgers,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/606192/headshot/67/current",True
edmanto01,669242,Tommy Edman,Los Angeles Dodgers,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669242/headshot/67/current",True
glasnty01,607192,Tyler Glasnow,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/607192/headshot/67/current",True
kleinwi01,694361,Will Klein,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694361/headshot/67/current",True
smithwi05,669257,Will Smith,Los Angeles Dodgers,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669257/headshot/67/current",True
yamamyo01,808967,Yoshinobu Yamamoto,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/808967/headshot/67/current",True
mazurad01,800049,Adam Mazur,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/800049/headshot/67/current",True
ramirag01,682663,Agustín Ramírez,Miami Marlins,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682663/headshot/67/current",True
nardian01,677053,Andrew Nardi,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/677053/headshot/67/current",True
bendean01,669622,Anthony Bender,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669622/headshot/67/current",True
garrebr01,666129,Braxton Garrett,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666129/headshot/67/current",True
gibsoca01,806188,Cade Gibson,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/806188/headshot/67/current",True
fauchca01,676534,Calvin Faucher,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676534/headshot/67/current",True
morelch01,666624,Christopher Morel,Miami Marlins,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666624/headshot/67/current",True
norbyco01,681393,Connor Norby,Miami Marlins,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681393/headshot/67/current",True
myersda01,667472,Dane Myers,Miami Marlins,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/667472/headshot/67/current",True
,690978,Dax Fulton,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690978/headshot/67/current",True
,691277,Deyvison De Los Santos,Miami Marlins,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691277/headshot/67/current",True
cabreed02,665795,Edward Cabrera,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665795/headshot/67/current",True
wagamer01,676572,Eric Wagaman,Miami Marlins,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676572/headshot/67/current",True
perezeu02,691587,Eury Pérez,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691587/headshot/67/current",True
paulegr01,688363,Graham Pauley,Miami Marlins,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/688363/headshot/67/current",True
coningr01,665052,Griffin Conine,Miami Marlins,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665052/headshot/67/current",True
hernahe01,681715,Heriberto Hernández,Miami Marlins,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681715/headshot/67/current",True
marseja01,805300,Jakob Marsee,Miami Marlins,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/805300/headshot/67/current",True
junkja01,676083,Janson Junk,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676083/headshot/67/current",True
,691858,Jared Serna,Miami Marlins,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691858/headshot/67/current",True
sanojja01,691594,Javier Sanoja,Miami Marlins,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691594/headshot/67/current",True
,691788,Joe Mack,Miami Marlins,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691788/headshot/67/current",True
simpsjo02,681006,Josh Simpson,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681006/headshot/67/current",True
,687985,Josh White,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687985/headshot/67/current",True
stoweky01,669065,Kyle Stowers,Miami Marlins,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669065/headshot/67/current",True
bachala01,669199,Lake Bachar,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669199/headshot/67/current",True
hicksli01,689414,Liam Hicks,Miami Marlins,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689414/headshot/67/current",True
meyerma01,676974,Max Meyer,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676974/headshot/67/current",True
acostma02,691185,Maximo Acosta,Miami Marlins,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691185/headshot/67/current",True
petermi01,656848,Michael Petersen,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656848/headshot/67/current",True
lopezot01,672640,Otto Lopez,Miami Marlins,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672640/headshot/67/current",True
henriro01,678692,Ronny Henriquez,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678692/headshot/67/current",True
gustory01,687473,Ryan Gusto,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687473/headshot/67/current",True
weathry01,677960,Ryan Weathers,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/677960/headshot/67/current",True
alcansa01,645261,Sandy Alcantara,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/645261/headshot/67/current",True
phillty01,663969,Tyler Phillips,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663969/headshot/67/current",True
mesavi01,683748,Victor Mesa Jr.,Miami Marlins,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/683748/headshot/67/current",True
,687531,William Kempner,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687531/headshot/67/current",True
edwarxa01,669364,Xavier Edwards,Miami Marlins,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669364/headshot/67/current",True
ashbyaa01,676879,Aaron Ashby,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676879/headshot/67/current",True
uribeab01,682842,Abner Uribe,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682842/headshot/67/current",True
baddoak01,668731,Akil Baddoo,Milwaukee Brewers,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668731/headshot/67/current",True
vaughan01,683734,Andrew Vaughn,Milwaukee Brewers,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/683734/headshot/67/current",True
monasan01,655316,Andruw Monasterio,Milwaukee Brewers,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/655316/headshot/67/current",True
zerpaan01,672582,Angel Zerpa,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672582/headshot/67/current",True
seiglan01,678011,Anthony Seigler,Milwaukee Brewers,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678011/headshot/67/current",True
perkibl01,663368,Blake Perkins,Milwaukee Brewers,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663368/headshot/67/current",True
lockrbr01,663604,Brandon Lockridge,Milwaukee Brewers,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663604/headshot/67/current",True
woodrbr01,605540,Brandon Woodruff,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/605540/headshot/67/current",True
turanbr02,668930,Brice Turang,Milwaukee Brewers,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668930/headshot/67/current",True
durbica01,702332,Caleb Durbin,Milwaukee Brewers,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/702332/headshot/67/current",True
rodrica02,692230,Carlos Rodriguez,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/692230/headshot/67/current",True
patrich01,694477,Chad Patrick,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694477/headshot/67/current",True
yelicch01,592885,Christian Yelich,Milwaukee Brewers,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/592885/headshot/67/current",True
,689441,Coleman Crow,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689441/headshot/67/current",True
yohocr01,684974,Craig Yoho,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/684974/headshot/67/current",True
halldl01,669084,DL Hall,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669084/headshot/67/current",True
mcgeeea01,668834,Easton McGee,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668834/headshot/67/current",True
peralfr01,642547,Freddy Peralta,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/642547/headshot/67/current",True
mitchga01,669003,Garrett Mitchell,Milwaukee Brewers,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669003/headshot/67/current",True
andergr01,681982,Grant Anderson,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681982/headshot/67/current",True
chourja01,694192,Jackson Chourio,Milwaukee Brewers,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694192/headshot/67/current",True
misioja01,694819,Jacob Misiorowski,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694819/headshot/67/current",True
bauerja01,641343,Jake Bauers,Milwaukee Brewers,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641343/headshot/67/current",True
koenija01,657649,Jared Koenig,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/657649/headshot/67/current",True
,691620,Jeferson Quero,Milwaukee Brewers,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691620/headshot/67/current",True
ortizjo06,687401,Joey Ortiz,Milwaukee Brewers,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687401/headshot/67/current",True
hendelo01,701656,Logan Henderson,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701656/headshot/67/current",True
priesqu01,682990,Quinn Priester,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682990/headshot/67/current",True
zastrro01,642239,Rob Zastryzny,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/642239/headshot/67/current",True
gassero01,688107,Robert Gasser,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/688107/headshot/67/current",True
frelisa01,686217,Sal Frelick,Milwaukee Brewers,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686217/headshot/67/current",True
peralsa01,671111,Sammy Peralta,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/671111/headshot/67/current",True
berrost01,672642,Steward Berroa,Milwaukee Brewers,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672642/headshot/67/current",True
myersto01,668964,Tobias Myers,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668964/headshot/67/current",True
megiltr01,656730,Trevor Megill,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656730/headshot/67/current",True
blackty01,672012,Tyler Black,Milwaukee Brewers,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672012/headshot/67/current",True
contrwi02,661388,William Contreras,Milwaukee Brewers,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/661388/headshot/67/current",True
rodenal01,702176,Alan Roden,Minnesota Twins,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/702176/headshot/67/current",True
jacksal02,656577,Alex Jackson,Minnesota Twins,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656577/headshot/67/current",True
,702193,Andrew Morris,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/702193/headshot/67/current",True
martiau01,668885,Austin Martin,Minnesota Twins,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668885/headshot/67/current",True
oberba01,641927,Bailey Ober,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641927/headshot/67/current",True
leebr02,686797,Brooks Lee,Minnesota Twins,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686797/headshot/67/current",True
buxtoby01,621439,Byron Buxton,Minnesota Twins,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621439/headshot/67/current",True
sandsco01,663485,Cole Sands,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663485/headshot/67/current",True
,687570,Connor Prielipp,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687570/headshot/67/current",True
festada01,701581,David Festa,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701581/headshot/67/current",True
