bbrefID,mlbamID,name,team,pos,headshot_url
gervapa01,801434,Paul Gervase,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/801434/headshot/67/current"
ryanri01,689981,River Ryan,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689981/headshot/67/current"
sasakro01,808963,Roki Sasaki,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/808963/headshot/67/current"
,691947,Ronan Kopp,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691947/headshot/67/current"
,669899,Ryan Ward,Los Angeles Dodgers,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669899/headshot/67/current"
ohtansh01,660271,Shohei Ohtani,Los Angeles Dodgers,TWP,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660271/headshot/67/current"
scottta01,656945,Tanner Scott,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656945/headshot/67/current"
hernate01,606192,Teoscar Hernández,Los Angeles Dodgers,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/606192/headshot/67/current"
edmanto01,669242,Tommy Edman,Los Angeles Dodgers,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669242/headshot/67/current"
glasnty01,607192,Tyler Glasnow,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/607192/headshot/67/current"
kleinwi01,694361,Will Klein,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694361/headshot/67/current"
smithwi05,669257,Will Smith,Los Angeles Dodgers,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669257/headshot/67/current"
yamamyo01,808967,Yoshinobu Yamamoto,Los Angeles Dodgers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/808967/headshot/67/current"
mazurad01,800049,Adam Mazur,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/800049/headshot/67/current"
ramirag01,682663,Agustín Ramírez,Miami Marlins,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682663/headshot/67/current"
nardian01,677053,Andrew Nardi,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/677053/headshot/67/current"
bendean01,669622,Anthony Bender,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669622/headshot/67/current"
garrebr01,666129,Braxton Garrett,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666129/headshot/67/current"
gibsoca01,806188,Cade Gibson,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/806188/headshot/67/current"
fauchca01,676534,Calvin Faucher,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676534/headshot/67/current"
norbyco01,681393,Connor Norby,Miami Marlins,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681393/headshot/67/current"
myersda01,667472,Dane Myers,Miami Marlins,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/667472/headshot/67/current"
,690978,Dax Fulton,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690978/headshot/67/current"
,691277,Deyvison De Los Santos,Miami Marlins,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691277/headshot/67/current"
cabreed02,665795,Edward Cabrera,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665795/headshot/67/current"
wagamer01,676572,Eric Wagaman,Miami Marlins,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676572/headshot/67/current"
perezeu02,691587,Eury Pérez,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691587/headshot/67/current"
paulegr01,688363,Graham Pauley,Miami Marlins,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/688363/headshot/67/current"
coningr01,665052,Griffin Conine,Miami Marlins,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665052/headshot/67/current"
hernahe01,681715,Heriberto Hernández,Miami Marlins,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681715/headshot/67/current"
marseja01,805300,Jakob Marsee,Miami Marlins,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/805300/headshot/67/current"
junkja01,676083,Janson Junk,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676083/headshot/67/current"
,691858,Jared Serna,Miami Marlins,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691858/headshot/67/current"
sanojja01,691594,Javier Sanoja,Miami Marlins,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691594/headshot/67/current"
,691788,Joe Mack,Miami Marlins,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691788/headshot/67/current"
simpsjo02,681006,Josh Simpson,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681006/headshot/67/current"
,687985,Josh White,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687985/headshot/67/current"
stoweky01,669065,Kyle Stowers,Miami Marlins,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669065/headshot/67/current"
bachala01,669199,Lake Bachar,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669199/headshot/67/current"
hicksli01,689414,Liam Hicks,Miami Marlins,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689414/headshot/67/current"
meyerma01,676974,Max Meyer,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676974/headshot/67/current"
acostma02,691185,Maximo Acosta,Miami Marlins,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691185/headshot/67/current"
petermi01,656848,Michael Petersen,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656848/headshot/67/current"
lopezot01,672640,Otto Lopez,Miami Marlins,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672640/headshot/67/current"
henriro01,678692,Ronny Henriquez,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678692/headshot/67/current"
gustory01,687473,Ryan Gusto,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687473/headshot/67/current"
weathry01,677960,Ryan Weathers,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/677960/headshot/67/current"
alcansa01,645261,Sandy Alcantara,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/645261/headshot/67/current"
phillty01,663969,Tyler Phillips,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663969/headshot/67/current"
mesavi01,683748,Victor Mesa Jr.,Miami Marlins,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/683748/headshot/67/current"
,687531,William Kempner,Miami Marlins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687531/headshot/67/current"
edwarxa01,669364,Xavier Edwards,Miami Marlins,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669364/headshot/67/current"
ashbyaa01,676879,Aaron Ashby,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676879/headshot/67/current"
uribeab01,682842,Abner Uribe,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682842/headshot/67/current"
baddoak01,668731,Akil Baddoo,Milwaukee Brewers,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668731/headshot/67/current"
vaughan01,683734,Andrew Vaughn,Milwaukee Brewers,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/683734/headshot/67/current"
monasan01,655316,Andruw Monasterio,Milwaukee Brewers,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/655316/headshot/67/current"
zerpaan01,672582,Angel Zerpa,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672582/headshot/67/current"
seiglan01,678011,Anthony Seigler,Milwaukee Brewers,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678011/headshot/67/current"
perkibl01,663368,Blake Perkins,Milwaukee Brewers,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663368/headshot/67/current"
lockrbr01,663604,Brandon Lockridge,Milwaukee Brewers,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663604/headshot/67/current"
woodrbr01,605540,Brandon Woodruff,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/605540/headshot/67/current"
turanbr02,668930,Brice Turang,Milwaukee Brewers,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668930/headshot/67/current"
durbica01,702332,Caleb Durbin,Milwaukee Brewers,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/702332/headshot/67/current"
rodrica02,692230,Carlos Rodriguez,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/692230/headshot/67/current"
patrich01,694477,Chad Patrick,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694477/headshot/67/current"
yelicch01,592885,Christian Yelich,Milwaukee Brewers,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/592885/headshot/67/current"
,689441,Coleman Crow,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689441/headshot/67/current"
yohocr01,684974,Craig Yoho,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/684974/headshot/67/current"
halldl01,669084,DL Hall,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669084/headshot/67/current"
mcgeeea01,668834,Easton McGee,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668834/headshot/67/current"
peralfr01,642547,Freddy Peralta,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/642547/headshot/67/current"
mitchga01,669003,Garrett Mitchell,Milwaukee Brewers,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669003/headshot/67/current"
andergr01,681982,Grant Anderson,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681982/headshot/67/current"
chourja01,694192,Jackson Chourio,Milwaukee Brewers,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694192/headshot/67/current"
misioja01,694819,Jacob Misiorowski,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694819/headshot/67/current"
bauerja01,641343,Jake Bauers,Milwaukee Brewers,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641343/headshot/67/current"
koenija01,657649,Jared Koenig,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/657649/headshot/67/current"
,691620,Jeferson Quero,Milwaukee Brewers,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691620/headshot/67/current"
ortizjo06,687401,Joey Ortiz,Milwaukee Brewers,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687401/headshot/67/current"
hendelo01,701656,Logan Henderson,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701656/headshot/67/current"
priesqu01,682990,Quinn Priester,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682990/headshot/67/current"
zastrro01,642239,Rob Zastryzny,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/642239/headshot/67/current"
gassero01,688107,Robert Gasser,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/688107/headshot/67/current"
frelisa01,686217,Sal Frelick,Milwaukee Brewers,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686217/headshot/67/current"
peralsa01,671111,Sammy Peralta,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/671111/headshot/67/current"
berrost01,672642,Steward Berroa,Milwaukee Brewers,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672642/headshot/67/current"
myersto01,668964,Tobias Myers,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668964/headshot/67/current"
megiltr01,656730,Trevor Megill,Milwaukee Brewers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656730/headshot/67/current"
blackty01,672012,Tyler Black,Milwaukee Brewers,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672012/headshot/67/current"
contrwi02,661388,William Contreras,Milwaukee Brewers,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/661388/headshot/67/current"
rodenal01,702176,Alan Roden,Minnesota Twins,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/702176/headshot/67/current"
jacksal02,656577,Alex Jackson,Minnesota Twins,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656577/headshot/67/current"
,702193,Andrew Morris,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/702193/headshot/67/current"
martiau01,668885,Austin Martin,Minnesota Twins,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668885/headshot/67/current"
oberba01,641927,Bailey Ober,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641927/headshot/67/current"
leebr02,686797,Brooks Lee,Minnesota Twins,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686797/headshot/67/current"
buxtoby01,621439,Byron Buxton,Minnesota Twins,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621439/headshot/67/current"
sandsco01,663485,Cole Sands,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663485/headshot/67/current"
,687570,Connor Prielipp,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687570/headshot/67/current"
festada01,701581,David Festa,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701581/headshot/67/current"
julieed01,666397,Edouard Julien,Minnesota Twins,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666397/headshot/67/current"
,691181,Emmanuel Rodriguez,Minnesota Twins,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691181/headshot/67/current"
orzeer01,679358,Eric Orze,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/679358/headshot/67/current"
,694224,Gabriel Gonzalez,Minnesota Twins,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694224/headshot/67/current"
,694230,Hendry Mendez,Minnesota Twins,OF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694230/headshot/67/current"
outmaja01,681546,James Outman,Minnesota Twins,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681546/headshot/67/current"
peredjh01,640902,Jhonny Pereda,Minnesota Twins,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/640902/headshot/67/current"
ryanjo04,657746,Joe Ryan,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/657746/headshot/67/current"
,804619,John Klein,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/804619/headshot/67/current"
topaju01,623437,Justin Topa,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/623437/headshot/67/current"
,696070,Kendry Rojas,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/696070/headshot/67/current"
clemeko01,665019,Kody Clemens,Minnesota Twins,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665019/headshot/67/current"
fundeko01,681892,Kody Funderburk,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681892/headshot/67/current"
keasclu01,807712,Luke Keaschall,Minnesota Twins,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/807712/headshot/67/current"
,694397,Marco Raya,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694397/headshot/67/current"
wallnma01,670242,Matt Wallner,Minnesota Twins,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670242/headshot/67/current"
abelmi01,690953,Mick Abel,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690953/headshot/67/current"
gaspemi01,681508,Mickey Gasper,Minnesota Twins,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681508/headshot/67/current"
lopezpa01,641154,Pablo López,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641154/headshot/67/current"
ohlpi01,701487,Pierson Ohl,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701487/headshot/67/current"
lewisro02,668904,Royce Lewis,Minnesota Twins,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668904/headshot/67/current"
fitzgry01,680837,Ryan Fitzgerald,Minnesota Twins,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680837/headshot/67/current"
jeffery01,680777,Ryan Jeffers,Minnesota Twins,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680777/headshot/67/current"
kreidry01,668952,Ryan Kreidler,Minnesota Twins,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668952/headshot/67/current"
woodssi01,680573,Simeon Woods Richardson,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680573/headshot/67/current"
bradlta01,671737,Taj Bradley,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/671737/headshot/67/current"
adamstr01,701519,Travis Adams,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701519/headshot/67/current"
larnatr01,663616,Trevor Larnach,Minnesota Twins,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663616/headshot/67/current"
matthze01,805673,Zebby Matthews,Minnesota Twins,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/805673/headshot/67/current"
minteaj01,621345,A.J. Minter,New York Mets,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621345/headshot/67/current"
carrial01,692024,Alex Carrillo,New York Mets,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/692024/headshot/67/current"
